S 6485bc,4 miss eviction 
L 607114,4 hit 
S 6486bc,4 miss eviction 
L 607118,4 hit 
S 6487bc,4 miss eviction 
L 60711c,4 hit 
S 6488bc,4 miss eviction 
L 607120,4 miss eviction 
S 6489bc,4 miss eviction 
L 607124,4 hit 
S 648abc,4 miss eviction 
L 607128,4 hit 
S 648bbc,4 miss eviction 
L 60712c,4 hit 
S 648cbc,4 miss eviction 
L 607130,4 hit 
S 648dbc,4 miss eviction 
L 607134,4 hit 
S 648ebc,4 miss eviction 
L 607138,4 hit 
S 648fbc,4 miss eviction 
L 60713c,4 hit 
S 6490bc,4 miss eviction 
L 607140,4 miss eviction 
S 6451c0,4 miss eviction 
L 607144,4 hit 
S 6452c0,4 miss eviction 
L 607148,4 hit 
S 6453c0,4 miss eviction 
L 60714c,4 hit 
S 6454c0,4 miss eviction 
L 607150,4 hit 
S 6455c0,4 miss eviction 
L 607154,4 hit 
S 6456c0,4 miss eviction 
L 607158,4 hit 
S 6457c0,4 miss eviction 
L 60715c,4 hit 
S 6458c0,4 miss eviction 
L 607160,4 miss eviction 
S 6459c0,4 miss eviction 
L 607164,4 hit 
S 645ac0,4 miss eviction 
L 607168,4 hit 
S 645bc0,4 miss eviction 
L 60716c,4 hit 
S 645cc0,4 miss eviction 
L 607170,4 hit 
S 645dc0,4 miss eviction 
L 607174,4 hit 
S 645ec0,4 miss eviction 
L 607178,4 hit 
S 645fc0,4 miss eviction 
L 60717c,4 hit 
S 6460c0,4 miss eviction 
L 607180,4 miss eviction 
S 6461c0,4 miss eviction 
L 607184,4 hit 
S 6462c0,4 miss eviction 
L 607188,4 hit 
S 6463c0,4 miss eviction 
L 60718c,4 hit 
S 6464c0,4 miss eviction 
L 607190,4 hit 
S 6465c0,4 miss eviction 
L 607194,4 hit 
S 6466c0,4 miss eviction 
L 607198,4 hit 
S 6467c0,4 miss eviction 
L 60719c,4 hit 
S 6468c0,4 miss eviction 
L 6071a0,4 miss eviction 
S 6469c0,4 miss eviction 
L 6071a4,4 hit 
S 646ac0,4 miss eviction 
L 6071a8,4 hit 
S 646bc0,4 miss eviction 
L 6071ac,4 hit 
S 646cc0,4 miss eviction 
L 6071b0,4 hit 
S 646dc0,4 miss eviction 
L 6071b4,4 hit 
S 646ec0,4 miss eviction 
L 6071b8,4 hit 
S 646fc0,4 miss eviction 
L 6071bc,4 hit 
S 6470c0,4 miss eviction 
L 6071c0,4 miss eviction 
S 6471c0,4 miss eviction 
L 6071c4,4 miss eviction 
S 6472c0,4 miss eviction 
L 6071c8,4 hit 
S 6473c0,4 miss eviction 
L 6071cc,4 hit 
S 6474c0,4 miss eviction 
L 6071d0,4 hit 
S 6475c0,4 miss eviction 
L 6071d4,4 miss eviction 
S 6476c0,4 miss eviction 
L 6071d8,4 hit 
S 6477c0,4 miss eviction 
L 6071dc,4 hit 
S 6478c0,4 miss eviction 
L 6071e0,4 miss eviction 
S 6479c0,4 miss eviction 
L 6071e4,4 hit 
S 647ac0,4 miss eviction 
L 6071e8,4 hit 
S 647bc0,4 miss eviction 
L 6071ec,4 hit 
S 647cc0,4 miss eviction 
L 6071f0,4 hit 
S 647dc0,4 miss eviction 
L 6071f4,4 hit 
S 647ec0,4 miss eviction 
L 6071f8,4 hit 
S 647fc0,4 miss eviction 
L 6071fc,4 hit 
S 6480c0,4 miss eviction 
L 607200,4 miss eviction 
S 6481c0,4 miss eviction 
L 607204,4 hit 
S 6482c0,4 miss eviction 
L 607208,4 hit 
S 6483c0,4 miss eviction 
L 60720c,4 hit 
S 6484c0,4 miss eviction 
L 607210,4 hit 
S 6485c0,4 miss eviction 
L 607214,4 hit 
S 6486c0,4 miss eviction 
L 607218,4 hit 
S 6487c0,4 miss eviction 
L 60721c,4 hit 
S 6488c0,4 miss eviction 
L 607220,4 miss eviction 
S 6489c0,4 miss eviction 
L 607224,4 hit 
S 648ac0,4 miss eviction 
L 607228,4 hit 
S 648bc0,4 miss eviction 
L 60722c,4 hit 
S 648cc0,4 miss eviction 
L 607230,4 hit 
S 648dc0,4 miss eviction 
L 607234,4 hit 
S 648ec0,4 miss eviction 
L 607238,4 hit 
S 648fc0,4 miss eviction 
L 60723c,4 hit 
S 6490c0,4 miss eviction 
L 607240,4 miss eviction 
S 6451c4,4 miss eviction 
L 607244,4 hit 
S 6452c4,4 miss eviction 
L 607248,4 hit 
S 6453c4,4 miss eviction 
L 60724c,4 hit 
S 6454c4,4 miss eviction 
L 607250,4 hit 
S 6455c4,4 miss eviction 
L 607254,4 hit 
S 6456c4,4 miss eviction 
L 607258,4 hit 
S 6457c4,4 miss eviction 
L 60725c,4 hit 
S 6458c4,4 miss eviction 
L 607260,4 miss eviction 
S 6459c4,4 miss eviction 
L 607264,4 hit 
S 645ac4,4 miss eviction 
L 607268,4 hit 
S 645bc4,4 miss eviction 
L 60726c,4 hit 
S 645cc4,4 miss eviction 
L 607270,4 hit 
S 645dc4,4 miss eviction 
L 607274,4 hit 
S 645ec4,4 miss eviction 
L 607278,4 hit 
S 645fc4,4 miss eviction 
L 60727c,4 hit 
S 6460c4,4 miss eviction 
L 607280,4 miss eviction 
S 6461c4,4 miss eviction 
L 607284,4 hit 
S 6462c4,4 miss eviction 
L 607288,4 hit 
S 6463c4,4 miss eviction 
L 60728c,4 hit 
S 6464c4,4 miss eviction 
L 607290,4 hit 
S 6465c4,4 miss eviction 
L 607294,4 hit 
S 6466c4,4 miss eviction 
L 607298,4 hit 
S 6467c4,4 miss eviction 
L 60729c,4 hit 
S 6468c4,4 miss eviction 
L 6072a0,4 miss eviction 
S 6469c4,4 miss eviction 
L 6072a4,4 hit 
S 646ac4,4 miss eviction 
L 6072a8,4 hit 
S 646bc4,4 miss eviction 
L 6072ac,4 hit 
S 646cc4,4 miss eviction 
L 6072b0,4 hit 
S 646dc4,4 miss eviction 
L 6072b4,4 hit 
S 646ec4,4 miss eviction 
L 6072b8,4 hit 
S 646fc4,4 miss eviction 
L 6072bc,4 hit 
S 6470c4,4 miss eviction 
L 6072c0,4 miss eviction 
S 6471c4,4 miss eviction 
L 6072c4,4 hit 
S 6472c4,4 miss eviction 
L 6072c8,4 miss eviction 
S 6473c4,4 miss eviction 
L 6072cc,4 hit 
S 6474c4,4 miss eviction 
L 6072d0,4 hit 
S 6475c4,4 miss eviction 
L 6072d4,4 hit 
S 6476c4,4 miss eviction 
L 6072d8,4 miss eviction 
S 6477c4,4 miss eviction 
L 6072dc,4 hit 
S 6478c4,4 miss eviction 
L 6072e0,4 miss eviction 
S 6479c4,4 miss eviction 
L 6072e4,4 hit 
S 647ac4,4 miss eviction 
L 6072e8,4 hit 
S 647bc4,4 miss eviction 
L 6072ec,4 hit 
S 647cc4,4 miss eviction 
L 6072f0,4 hit 
S 647dc4,4 miss eviction 
L 6072f4,4 hit 
S 647ec4,4 miss eviction 
L 6072f8,4 hit 
S 647fc4,4 miss eviction 
L 6072fc,4 hit 
S 6480c4,4 miss eviction 
L 607300,4 miss eviction 
S 6481c4,4 miss eviction 
L 607304,4 hit 
S 6482c4,4 miss eviction 
L 607308,4 hit 
S 6483c4,4 miss eviction 
L 60730c,4 hit 
S 6484c4,4 miss eviction 
L 607310,4 hit 
S 6485c4,4 miss eviction 
L 607314,4 hit 
S 6486c4,4 miss eviction 
L 607318,4 hit 
S 6487c4,4 miss eviction 
L 60731c,4 hit 
S 6488c4,4 miss eviction 
L 607320,4 miss eviction 
S 6489c4,4 miss eviction 
L 607324,4 hit 
S 648ac4,4 miss eviction 
L 607328,4 hit 
S 648bc4,4 miss eviction 
L 60732c,4 hit 
S 648cc4,4 miss eviction 
L 607330,4 hit 
S 648dc4,4 miss eviction 
L 607334,4 hit 
S 648ec4,4 miss eviction 
L 607338,4 hit 
S 648fc4,4 miss eviction 
L 60733c,4 hit 
S 6490c4,4 miss eviction 
L 607340,4 miss eviction 
S 6451c8,4 miss eviction 
L 607344,4 hit 
S 6452c8,4 miss eviction 
L 607348,4 hit 
S 6453c8,4 miss eviction 
L 60734c,4 hit 
S 6454c8,4 miss eviction 
L 607350,4 hit 
S 6455c8,4 miss eviction 
L 607354,4 hit 
S 6456c8,4 miss eviction 
L 607358,4 hit 
S 6457c8,4 miss eviction 
L 60735c,4 hit 
S 6458c8,4 miss eviction 
L 607360,4 miss eviction 
S 6459c8,4 miss eviction 
L 607364,4 hit 
S 645ac8,4 miss eviction 
L 607368,4 hit 
S 645bc8,4 miss eviction 
L 60736c,4 hit 
S 645cc8,4 miss eviction 
L 607370,4 hit 
S 645dc8,4 miss eviction 
L 607374,4 hit 
S 645ec8,4 miss eviction 
L 607378,4 hit 
S 645fc8,4 miss eviction 
L 60737c,4 hit 
S 6460c8,4 miss eviction 
L 607380,4 miss eviction 
S 6461c8,4 miss eviction 
L 607384,4 hit 
S 6462c8,4 miss eviction 
L 607388,4 hit 
S 6463c8,4 miss eviction 
L 60738c,4 hit 
S 6464c8,4 miss eviction 
L 607390,4 hit 
S 6465c8,4 miss eviction 
L 607394,4 hit 
S 6466c8,4 miss eviction 
L 607398,4 hit 
S 6467c8,4 miss eviction 
L 60739c,4 hit 
S 6468c8,4 miss eviction 
L 6073a0,4 miss eviction 
S 6469c8,4 miss eviction 
L 6073a4,4 hit 
S 646ac8,4 miss eviction 
L 6073a8,4 hit 
S 646bc8,4 miss eviction 
L 6073ac,4 hit 
S 646cc8,4 miss eviction 
L 6073b0,4 hit 
S 646dc8,4 miss eviction 
L 6073b4,4 hit 
S 646ec8,4 miss eviction 
L 6073b8,4 hit 
S 646fc8,4 miss eviction 
L 6073bc,4 hit 
S 6470c8,4 miss eviction 
L 6073c0,4 miss eviction 
S 6471c8,4 miss eviction 
L 6073c4,4 hit 
S 6472c8,4 miss eviction 
L 6073c8,4 hit 
S 6473c8,4 miss eviction 
L 6073cc,4 miss eviction 
S 6474c8,4 miss eviction 
L 6073d0,4 hit 
S 6475c8,4 miss eviction 
L 6073d4,4 hit 
S 6476c8,4 miss eviction 
L 6073d8,4 hit 
S 6477c8,4 miss eviction 
L 6073dc,4 miss eviction 
S 6478c8,4 miss eviction 
L 6073e0,4 miss eviction 
S 6479c8,4 miss eviction 
L 6073e4,4 hit 
S 647ac8,4 miss eviction 
L 6073e8,4 hit 
S 647bc8,4 miss eviction 
L 6073ec,4 hit 
S 647cc8,4 miss eviction 
L 6073f0,4 hit 
S 647dc8,4 miss eviction 
L 6073f4,4 hit 
S 647ec8,4 miss eviction 
L 6073f8,4 hit 
S 647fc8,4 miss eviction 
L 6073fc,4 hit 
S 6480c8,4 miss eviction 
L 607400,4 miss eviction 
S 6481c8,4 miss eviction 
L 607404,4 hit 
S 6482c8,4 miss eviction 
L 607408,4 hit 
S 6483c8,4 miss eviction 
L 60740c,4 hit 
S 6484c8,4 miss eviction 
L 607410,4 hit 
S 6485c8,4 miss eviction 
L 607414,4 hit 
S 6486c8,4 miss eviction 
L 607418,4 hit 
S 6487c8,4 miss eviction 
L 60741c,4 hit 
S 6488c8,4 miss eviction 
L 607420,4 miss eviction 
S 6489c8,4 miss eviction 
L 607424,4 hit 
S 648ac8,4 miss eviction 
L 607428,4 hit 
S 648bc8,4 miss eviction 
L 60742c,4 hit 
S 648cc8,4 miss eviction 
L 607430,4 hit 
S 648dc8,4 miss eviction 
L 607434,4 hit 
S 648ec8,4 miss eviction 
L 607438,4 hit 
S 648fc8,4 miss eviction 
L 60743c,4 hit 
S 6490c8,4 miss eviction 
L 607440,4 miss eviction 
S 6451cc,4 miss eviction 
L 607444,4 hit 
S 6452cc,4 miss eviction 
L 607448,4 hit 
S 6453cc,4 miss eviction 
L 60744c,4 hit 
S 6454cc,4 miss eviction 
L 607450,4 hit 
S 6455cc,4 miss eviction 
L 607454,4 hit 
S 6456cc,4 miss eviction 
L 607458,4 hit 
S 6457cc,4 miss eviction 
L 60745c,4 hit 
S 6458cc,4 miss eviction 
L 607460,4 miss eviction 
S 6459cc,4 miss eviction 
L 607464,4 hit 
S 645acc,4 miss eviction 
L 607468,4 hit 
S 645bcc,4 miss eviction 
L 60746c,4 hit 
S 645ccc,4 miss eviction 
L 607470,4 hit 
S 645dcc,4 miss eviction 
L 607474,4 hit 
S 645ecc,4 miss eviction 
L 607478,4 hit 
S 645fcc,4 miss eviction 
L 60747c,4 hit 
S 6460cc,4 miss eviction 
L 607480,4 miss eviction 
S 6461cc,4 miss eviction 
L 607484,4 hit 
S 6462cc,4 miss eviction 
L 607488,4 hit 
S 6463cc,4 miss eviction 
L 60748c,4 hit 
S 6464cc,4 miss eviction 
L 607490,4 hit 
S 6465cc,4 miss eviction 
L 607494,4 hit 
S 6466cc,4 miss eviction 
L 607498,4 hit 
S 6467cc,4 miss eviction 
L 60749c,4 hit 
S 6468cc,4 miss eviction 
L 6074a0,4 miss eviction 
S 6469cc,4 miss eviction 
L 6074a4,4 hit 
S 646acc,4 miss eviction 
L 6074a8,4 hit 
S 646bcc,4 miss eviction 
L 6074ac,4 hit 
S 646ccc,4 miss eviction 
L 6074b0,4 hit 
S 646dcc,4 miss eviction 
L 6074b4,4 hit 
S 646ecc,4 miss eviction 
L 6074b8,4 hit 
S 646fcc,4 miss eviction 
L 6074bc,4 hit 
S 6470cc,4 miss eviction 
L 6074c0,4 miss eviction 
S 6471cc,4 miss eviction 
L 6074c4,4 hit 
S 6472cc,4 miss eviction 
L 6074c8,4 hit 
S 6473cc,4 miss eviction 
L 6074cc,4 hit 
S 6474cc,4 miss eviction 
L 6074d0,4 miss eviction 
S 6475cc,4 miss eviction 
L 6074d4,4 hit 
S 6476cc,4 miss eviction 
L 6074d8,4 hit 
S 6477cc,4 miss eviction 
L 6074dc,4 hit 
S 6478cc,4 miss eviction 
L 6074e0,4 miss eviction 
S 6479cc,4 miss eviction 
L 6074e4,4 hit 
S 647acc,4 miss eviction 
L 6074e8,4 hit 
S 647bcc,4 miss eviction 
L 6074ec,4 hit 
S 647ccc,4 miss eviction 
L 6074f0,4 hit 
S 647dcc,4 miss eviction 
L 6074f4,4 hit 
S 647ecc,4 miss eviction 
L 6074f8,4 hit 
S 647fcc,4 miss eviction 
L 6074fc,4 hit 
S 6480cc,4 miss eviction 
L 607500,4 miss eviction 
S 6481cc,4 miss eviction 
L 607504,4 hit 
S 6482cc,4 miss eviction 
L 607508,4 hit 
S 6483cc,4 miss eviction 
L 60750c,4 hit 
S 6484cc,4 miss eviction 
L 607510,4 hit 
S 6485cc,4 miss eviction 
L 607514,4 hit 
S 6486cc,4 miss eviction 
L 607518,4 hit 
S 6487cc,4 miss eviction 
L 60751c,4 hit 
S 6488cc,4 miss eviction 
L 607520,4 miss eviction 
S 6489cc,4 miss eviction 
L 607524,4 hit 
S 648acc,4 miss eviction 
L 607528,4 hit 
S 648bcc,4 miss eviction 
L 60752c,4 hit 
S 648ccc,4 miss eviction 
L 607530,4 hit 
S 648dcc,4 miss eviction 
L 607534,4 hit 
S 648ecc,4 miss eviction 
L 607538,4 hit 
S 648fcc,4 miss eviction 
L 60753c,4 hit 
S 6490cc,4 miss eviction 
L 607540,4 miss eviction 
S 6451d0,4 miss eviction 
L 607544,4 hit 
S 6452d0,4 miss eviction 
L 607548,4 hit 
S 6453d0,4 miss eviction 
L 60754c,4 hit 
S 6454d0,4 miss eviction 
L 607550,4 hit 
S 6455d0,4 miss eviction 
L 607554,4 hit 
S 6456d0,4 miss eviction 
L 607558,4 hit 
S 6457d0,4 miss eviction 
L 60755c,4 hit 
S 6458d0,4 miss eviction 
L 607560,4 miss eviction 
S 6459d0,4 miss eviction 
L 607564,4 hit 
S 645ad0,4 miss eviction 
L 607568,4 hit 
S 645bd0,4 miss eviction 
L 60756c,4 hit 
S 645cd0,4 miss eviction 
L 607570,4 hit 
S 645dd0,4 miss eviction 
L 607574,4 hit 
S 645ed0,4 miss eviction 
L 607578,4 hit 
S 645fd0,4 miss eviction 
L 60757c,4 hit 
S 6460d0,4 miss eviction 
L 607580,4 miss eviction 
S 6461d0,4 miss eviction 
L 607584,4 hit 
S 6462d0,4 miss eviction 
L 607588,4 hit 
S 6463d0,4 miss eviction 
L 60758c,4 hit 
S 6464d0,4 miss eviction 
L 607590,4 hit 
S 6465d0,4 miss eviction 
L 607594,4 hit 
S 6466d0,4 miss eviction 
L 607598,4 hit 
S 6467d0,4 miss eviction 
L 60759c,4 hit 
S 6468d0,4 miss eviction 
L 6075a0,4 miss eviction 
S 6469d0,4 miss eviction 
L 6075a4,4 hit 
S 646ad0,4 miss eviction 
L 6075a8,4 hit 
S 646bd0,4 miss eviction 
L 6075ac,4 hit 
S 646cd0,4 miss eviction 
L 6075b0,4 hit 
S 646dd0,4 miss eviction 
L 6075b4,4 hit 
S 646ed0,4 miss eviction 
L 6075b8,4 hit 
S 646fd0,4 miss eviction 
L 6075bc,4 hit 
S 6470d0,4 miss eviction 
L 6075c0,4 miss eviction 
S 6471d0,4 miss eviction 
L 6075c4,4 miss eviction 
S 6472d0,4 miss eviction 
L 6075c8,4 hit 
S 6473d0,4 miss eviction 
L 6075cc,4 hit 
S 6474d0,4 miss eviction 
L 6075d0,4 hit 
S 6475d0,4 miss eviction 
L 6075d4,4 miss eviction 
S 6476d0,4 miss eviction 
L 6075d8,4 hit 
S 6477d0,4 miss eviction 
L 6075dc,4 hit 
S 6478d0,4 miss eviction 
L 6075e0,4 miss eviction 
S 6479d0,4 miss eviction 
L 6075e4,4 hit 
S 647ad0,4 miss eviction 
L 6075e8,4 hit 
S 647bd0,4 miss eviction 
L 6075ec,4 hit 
S 647cd0,4 miss eviction 
L 6075f0,4 hit 
S 647dd0,4 miss eviction 
L 6075f4,4 hit 
S 647ed0,4 miss eviction 
L 6075f8,4 hit 
S 647fd0,4 miss eviction 
L 6075fc,4 hit 
S 6480d0,4 miss eviction 
L 607600,4 miss eviction 
S 6481d0,4 miss eviction 
L 607604,4 hit 
S 6482d0,4 miss eviction 
L 607608,4 hit 
S 6483d0,4 miss eviction 
L 60760c,4 hit 
S 6484d0,4 miss eviction 
L 607610,4 hit 
S 6485d0,4 miss eviction 
L 607614,4 hit 
S 6486d0,4 miss eviction 
L 607618,4 hit 
S 6487d0,4 miss eviction 
L 60761c,4 hit 
S 6488d0,4 miss eviction 
L 607620,4 miss eviction 
S 6489d0,4 miss eviction 
L 607624,4 hit 
S 648ad0,4 miss eviction 
L 607628,4 hit 
S 648bd0,4 miss eviction 
L 60762c,4 hit 
S 648cd0,4 miss eviction 
L 607630,4 hit 
S 648dd0,4 miss eviction 
L 607634,4 hit 
S 648ed0,4 miss eviction 
L 607638,4 hit 
S 648fd0,4 miss eviction 
L 60763c,4 hit 
S 6490d0,4 miss eviction 
L 607640,4 miss eviction 
S 6451d4,4 miss eviction 
L 607644,4 hit 
S 6452d4,4 miss eviction 
L 607648,4 hit 
S 6453d4,4 miss eviction 
L 60764c,4 hit 
S 6454d4,4 miss eviction 
L 607650,4 hit 
S 6455d4,4 miss eviction 
L 607654,4 hit 
S 6456d4,4 miss eviction 
L 607658,4 hit 
S 6457d4,4 miss eviction 
L 60765c,4 hit 
S 6458d4,4 miss eviction 
L 607660,4 miss eviction 
S 6459d4,4 miss eviction 
L 607664,4 hit 
S 645ad4,4 miss eviction 
L 607668,4 hit 
S 645bd4,4 miss eviction 
L 60766c,4 hit 
S 645cd4,4 miss eviction 
L 607670,4 hit 
S 645dd4,4 miss eviction 
L 607674,4 hit 
S 645ed4,4 miss eviction 
L 607678,4 hit 
S 645fd4,4 miss eviction 
L 60767c,4 hit 
S 6460d4,4 miss eviction 
L 607680,4 miss eviction 
S 6461d4,4 miss eviction 
L 607684,4 hit 
S 6462d4,4 miss eviction 
L 607688,4 hit 
S 6463d4,4 miss eviction 
L 60768c,4 hit 
S 6464d4,4 miss eviction 
L 607690,4 hit 
S 6465d4,4 miss eviction 
L 607694,4 hit 
S 6466d4,4 miss eviction 
L 607698,4 hit 
S 6467d4,4 miss eviction 
L 60769c,4 hit 
S 6468d4,4 miss eviction 
L 6076a0,4 miss eviction 
S 6469d4,4 miss eviction 
L 6076a4,4 hit 
S 646ad4,4 miss eviction 
L 6076a8,4 hit 
S 646bd4,4 miss eviction 
L 6076ac,4 hit 
S 646cd4,4 miss eviction 
L 6076b0,4 hit 
S 646dd4,4 miss eviction 
L 6076b4,4 hit 
S 646ed4,4 miss eviction 
L 6076b8,4 hit 
S 646fd4,4 miss eviction 
L 6076bc,4 hit 
S 6470d4,4 miss eviction 
L 6076c0,4 miss eviction 
S 6471d4,4 miss eviction 
L 6076c4,4 hit 
S 6472d4,4 miss eviction 
L 6076c8,4 miss eviction 
S 6473d4,4 miss eviction 
L 6076cc,4 hit 
S 6474d4,4 miss eviction 
L 6076d0,4 hit 
S 6475d4,4 miss eviction 
L 6076d4,4 hit 
S 6476d4,4 miss eviction 
L 6076d8,4 miss eviction 
S 6477d4,4 miss eviction 
L 6076dc,4 hit 
S 6478d4,4 miss eviction 
L 6076e0,4 miss eviction 
S 6479d4,4 miss eviction 
L 6076e4,4 hit 
S 647ad4,4 miss eviction 
L 6076e8,4 hit 
S 647bd4,4 miss eviction 
L 6076ec,4 hit 
S 647cd4,4 miss eviction 
L 6076f0,4 hit 
S 647dd4,4 miss eviction 
L 6076f4,4 hit 
S 647ed4,4 miss eviction 
L 6076f8,4 hit 
S 647fd4,4 miss eviction 
L 6076fc,4 hit 
S 6480d4,4 miss eviction 
L 607700,4 miss eviction 
S 6481d4,4 miss eviction 
L 607704,4 hit 
S 6482d4,4 miss eviction 
L 607708,4 hit 
S 6483d4,4 miss eviction 
L 60770c,4 hit 
S 6484d4,4 miss eviction 
L 607710,4 hit 
S 6485d4,4 miss eviction 
L 607714,4 hit 
S 6486d4,4 miss eviction 
L 607718,4 hit 
S 6487d4,4 miss eviction 
L 60771c,4 hit 
S 6488d4,4 miss eviction 
L 607720,4 miss eviction 
S 6489d4,4 miss eviction 
L 607724,4 hit 
S 648ad4,4 miss eviction 
L 607728,4 hit 
S 648bd4,4 miss eviction 
L 60772c,4 hit 
S 648cd4,4 miss eviction 
L 607730,4 hit 
S 648dd4,4 miss eviction 
L 607734,4 hit 
S 648ed4,4 miss eviction 
L 607738,4 hit 
S 648fd4,4 miss eviction 
L 60773c,4 hit 
S 6490d4,4 miss eviction 
L 607740,4 miss eviction 
S 6451d8,4 miss eviction 
L 607744,4 hit 
S 6452d8,4 miss eviction 
L 607748,4 hit 
S 6453d8,4 miss eviction 
L 60774c,4 hit 
S 6454d8,4 miss eviction 
L 607750,4 hit 
S 6455d8,4 miss eviction 
L 607754,4 hit 
S 6456d8,4 miss eviction 
L 607758,4 hit 
S 6457d8,4 miss eviction 
L 60775c,4 hit 
S 6458d8,4 miss eviction 
L 607760,4 miss eviction 
S 6459d8,4 miss eviction 
L 607764,4 hit 
S 645ad8,4 miss eviction 
L 607768,4 hit 
S 645bd8,4 miss eviction 
L 60776c,4 hit 
S 645cd8,4 miss eviction 
L 607770,4 hit 
S 645dd8,4 miss eviction 
L 607774,4 hit 
S 645ed8,4 miss eviction 
L 607778,4 hit 
S 645fd8,4 miss eviction 
L 60777c,4 hit 
S 6460d8,4 miss eviction 
L 607780,4 miss eviction 
S 6461d8,4 miss eviction 
L 607784,4 hit 
S 6462d8,4 miss eviction 
L 607788,4 hit 
S 6463d8,4 miss eviction 
L 60778c,4 hit 
S 6464d8,4 miss eviction 
L 607790,4 hit 
S 6465d8,4 miss eviction 
L 607794,4 hit 
S 6466d8,4 miss eviction 
L 607798,4 hit 
S 6467d8,4 miss eviction 
L 60779c,4 hit 
S 6468d8,4 miss eviction 
L 6077a0,4 miss eviction 
S 6469d8,4 miss eviction 
L 6077a4,4 hit 
S 646ad8,4 miss eviction 
L 6077a8,4 hit 
S 646bd8,4 miss eviction 
L 6077ac,4 hit 
S 646cd8,4 miss eviction 
L 6077b0,4 hit 
S 646dd8,4 miss eviction 
L 6077b4,4 hit 
S 646ed8,4 miss eviction 
L 6077b8,4 hit 
S 646fd8,4 miss eviction 
L 6077bc,4 hit 
S 6470d8,4 miss eviction 
L 6077c0,4 miss eviction 
S 6471d8,4 miss eviction 
L 6077c4,4 hit 
S 6472d8,4 miss eviction 
L 6077c8,4 hit 
S 6473d8,4 miss eviction 
L 6077cc,4 miss eviction 
S 6474d8,4 miss eviction 
L 6077d0,4 hit 
S 6475d8,4 miss eviction 
L 6077d4,4 hit 
S 6476d8,4 miss eviction 
L 6077d8,4 hit 
S 6477d8,4 miss eviction 
L 6077dc,4 miss eviction 
S 6478d8,4 miss eviction 
L 6077e0,4 miss eviction 
S 6479d8,4 miss eviction 
L 6077e4,4 hit 
S 647ad8,4 miss eviction 
L 6077e8,4 hit 
S 647bd8,4 miss eviction 
L 6077ec,4 hit 
S 647cd8,4 miss eviction 
L 6077f0,4 hit 
S 647dd8,4 miss eviction 
L 6077f4,4 hit 
S 647ed8,4 miss eviction 
L 6077f8,4 hit 
S 647fd8,4 miss eviction 
L 6077fc,4 hit 
S 6480d8,4 miss eviction 
L 607800,4 miss eviction 
S 6481d8,4 miss eviction 
L 607804,4 hit 
S 6482d8,4 miss eviction 
L 607808,4 hit 
S 6483d8,4 miss eviction 
L 60780c,4 hit 
S 6484d8,4 miss eviction 
L 607810,4 hit 
S 6485d8,4 miss eviction 
L 607814,4 hit 
S 6486d8,4 miss eviction 
L 607818,4 hit 
S 6487d8,4 miss eviction 
L 60781c,4 hit 
S 6488d8,4 miss eviction 
L 607820,4 miss eviction 
S 6489d8,4 miss eviction 
L 607824,4 hit 
S 648ad8,4 miss eviction 
L 607828,4 hit 
S 648bd8,4 miss eviction 
L 60782c,4 hit 
S 648cd8,4 miss eviction 
L 607830,4 hit 
S 648dd8,4 miss eviction 
L 607834,4 hit 
S 648ed8,4 miss eviction 
L 607838,4 hit 
S 648fd8,4 miss eviction 
L 60783c,4 hit 
S 6490d8,4 miss eviction 
L 607840,4 miss eviction 
S 6451dc,4 miss eviction 
L 607844,4 hit 
S 6452dc,4 miss eviction 
L 607848,4 hit 
S 6453dc,4 miss eviction 
L 60784c,4 hit 
S 6454dc,4 miss eviction 
L 607850,4 hit 
S 6455dc,4 miss eviction 
L 607854,4 hit 
S 6456dc,4 miss eviction 
L 607858,4 hit 
S 6457dc,4 miss eviction 
L 60785c,4 hit 
S 6458dc,4 miss eviction 
L 607860,4 miss eviction 
S 6459dc,4 miss eviction 
L 607864,4 hit 
S 645adc,4 miss eviction 
L 607868,4 hit 
S 645bdc,4 miss eviction 
L 60786c,4 hit 
S 645cdc,4 miss eviction 
L 607870,4 hit 
S 645ddc,4 miss eviction 
L 607874,4 hit 
S 645edc,4 miss eviction 
L 607878,4 hit 
S 645fdc,4 miss eviction 
L 60787c,4 hit 
S 6460dc,4 miss eviction 
L 607880,4 miss eviction 
S 6461dc,4 miss eviction 
L 607884,4 hit 
S 6462dc,4 miss eviction 
L 607888,4 hit 
S 6463dc,4 miss eviction 
L 60788c,4 hit 
S 6464dc,4 miss eviction 
L 607890,4 hit 
S 6465dc,4 miss eviction 
L 607894,4 hit 
S 6466dc,4 miss eviction 
L 607898,4 hit 
S 6467dc,4 miss eviction 
L 60789c,4 hit 
S 6468dc,4 miss eviction 
L 6078a0,4 miss eviction 
S 6469dc,4 miss eviction 
L 6078a4,4 hit 
S 646adc,4 miss eviction 
L 6078a8,4 hit 
S 646bdc,4 miss eviction 
L 6078ac,4 hit 
S 646cdc,4 miss eviction 
L 6078b0,4 hit 
S 646ddc,4 miss eviction 
L 6078b4,4 hit 
S 646edc,4 miss eviction 
L 6078b8,4 hit 
S 646fdc,4 miss eviction 
L 6078bc,4 hit 
S 6470dc,4 miss eviction 
L 6078c0,4 miss eviction 
S 6471dc,4 miss eviction 
L 6078c4,4 hit 
S 6472dc,4 miss eviction 
L 6078c8,4 hit 
